學校名稱,科系,地址,官方網站
國立虎尾科技大學,車輛工程系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,自動化工程系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,材料科學與工程系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,飛機工程系機械組,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,飛機工程系航空電子組,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,電機工程系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,電子工程系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,資訊工程系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,光電工程系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,工業管理系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,企業管理系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,財務金融系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,資訊管理系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,農業科技系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,生物科技系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,多媒體設計系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,應用外語系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立虎尾科技大學,休閒遊憩系,632301雲林縣虎尾鎮文化路64號,https://www.nfu.edu.tw
國立臺北護理健康大學,護理系,112303臺北市北投區明德路365號,https://www.ntunhs.edu.tw
國立臺北護理健康大學,嬰幼兒保育系,112303臺北市北投區明德路365號,https://www.ntunhs.edu.tw
國立臺北護理健康大學,健康事業管理系,112303臺北市北投區明德路365號,https://www.ntunhs.edu.tw
國立臺北護理健康大學,資訊管理系,112303臺北市北投區明德路365號,https://www.ntunhs.edu.tw
國立臺北護理健康大學,運動保健系,112303臺北市北投區明德路365號,https://www.ntunhs.edu.tw
國立臺北護理健康大學,護理助產及婦女健康系,112303臺北市北投區明德路365號,https://www.ntunhs.edu.tw
國立臺北護理健康大學,長期照護系,112303臺北市北投區明德路365號,https://www.ntunhs.edu.tw
國立臺北護理健康大學,高齡健康照護系,112303臺北市北投區明德路365號,https://www.ntunhs.edu.tw
國立臺北護理健康大學,生死與健康心理諮商系,112303臺北市北投區明德路365號,https://www.ntunhs.edu.tw
國立臺北護理健康大學,語言治療與聽力學系,112303臺北市北投區明德路365號,https://www.ntunhs.edu.tw
國立臺北護理健康大學,醫護教育暨數位學習系,112303臺北市北投區明德路365號,https://www.ntunhs.edu.tw
國立臺北護理健康大學,休閒產業與健康促進系,112303臺北市北投區明德路365號,https://www.ntunhs.edu.tw
國立高雄餐旅大學,中餐廚藝系,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,西餐廚藝系,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,烘焙管理系,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,旅館管理系,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,餐飲管理系,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,餐旅暨會展行銷管理系,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,旅運管理系,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,休閒暨遊憩管理系,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,航空暨運輸服務管理系,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,應用英語系,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,應用日語系,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,國際廚藝學士學位學程,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,國際觀光學士學位學程,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立高雄餐旅大學,餐飲廚藝科,812301高雄市小港區松和路1號,https://www.nkuht.edu.tw
國立臺中科技大學,國際貿易與經營系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,企業管理系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,財務金融系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,會計資訊系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,財政稅務系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,流通管理系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,保險金融管理系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,資訊管理系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,應用統計系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,休閒事業經營系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,商業經營系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,資訊工程系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,智慧生產工程系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,人工智慧應用工程學士學位學程,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,商業設計系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,室內設計系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,多媒體設計系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,創意商品設計系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,應用英語系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,應用日語系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,應用中文系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,護理系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,美容系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺中科技大學,老人服務事業管理系,三民校區：404336臺中市北區三民路三段129號民生校區：403027臺中市西區三民路一段193號,https://www.nutc.edu.tw
國立臺北商業大學,會計資訊系,台北校區：100025臺北市中正區濟南路一段321號桃園校區：324022桃園市平鎮區福龍路一段100號,https://www.ntub.edu.tw
國立臺北商業大學,財務金融系,台北校區：100025臺北市中正區濟南路一段321號桃園校區：324022桃園市平鎮區福龍路一段100號,https://www.ntub.edu.tw
國立臺北商業大學,財政稅務系,台北校區：100025臺北市中正區濟南路一段321號桃園校區：324022桃園市平鎮區福龍路一段100號,https://www.ntub.edu.tw
國立臺北商業大學,國際商務系,台北校區：100025臺北市中正區濟南路一段321號桃園校區：324022桃園市平鎮區福龍路一段100號,https://www.ntub.edu.tw
國立臺北商業大學,企業管理系,台北校區：100025臺北市中正區濟南路一段321號桃園校區：324022桃園市平鎮區福龍路一段100號,https://www.ntub.edu.tw
國立臺北商業大學,資訊管理系,台北校區：100025臺北市中正區濟南路一段321號桃園校區：324022桃園市平鎮區福龍路一段100號,https://www.ntub.edu.tw
國立臺北商業大學,應用外語系,台北校區：100025臺北市中正區濟南路一段321號桃園校區：324022桃園市平鎮區福龍路一段100號,https://www.ntub.edu.tw
國立臺北商業大學,創意科技與產品設計系(桃園校區),台北校區：100025臺北市中正區濟南路一段321號桃園校區：324022桃園市平鎮區福龍路一段100號,https://www.ntub.edu.tw
國立臺北商業大學,商業設計管理系(桃園校區),台北校區：100025臺北市中正區濟南路一段321號桃園校區：324022桃園市平鎮區福龍路一段100號,https://www.ntub.edu.tw
國立臺北商業大學,數位多媒體設計系(桃園校區),台北校區：100025臺北市中正區濟南路一段321號桃園校區：324022桃園市平鎮區福龍路一段100號,https://www.ntub.edu.tw
南臺科技大學,機械工程系自動化控制組,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,機械工程系智慧製造組,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,機械工程系先進車輛組,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,電機工程系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,電子工程系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,資訊工程系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,半導體與光電工程系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,化學工程與材料工程系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,生物與食品科技系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,工業管理與資訊系工業管理組,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,工業管理與資訊系電子商務組,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,國際企業系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,企業管理系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,財務金融系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,行銷與流通管理系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,資訊管理系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,休閒事業管理系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,餐旅管理系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,視覺傳達設計系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,多媒體與電腦娛樂科學系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,創新產品設計系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,資訊傳播系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,流行音樂產業系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,應用日語系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,幼兒保育系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,高齡福祉服務系,710301臺南市永康區南台街1號,https://www.stust.edu.tw
南臺科技大學,永續發展跨領域學士學位學程,710301臺南市永康區南台街1號,https://www.stust.edu.tw
嘉南藥理大學,藥學系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,食藥產業暨檢測科技系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,化粧品應用與管理系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,藥粧生技產業系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,環境工程與科學系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,職業安全衛生系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,環境資源管理系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,公共安全及消防系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,食品科技系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,保健營養系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,餐旅管理系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,生活保健科技系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,嬰幼兒保育系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,高齡福祉養生管理系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,社會工作系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,休閒保健管理系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,醫務管理系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,資訊管理系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,多媒體與遊戲發展系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,觀光事業管理系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,運動管理系,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
嘉南藥理大學,智慧網路應用科,717301臺南市仁德區二仁路一段60號,https://www.cnu.edu.tw
龍華科技大學,機械工程系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,電機工程系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,電子工程系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,資訊網路工程系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,半導體工程系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,工業管理系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,數位行銷暨跨境商務系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,企業管理系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,財務金融系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,資訊管理系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,應用外語系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,觀光休閒系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,多媒體與遊戲發展科學系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
龍華科技大學,文化創意與數位媒體設計系,333326桃園市龜山區萬壽路一段300號,https://www.lhu.edu.tw
輔英科技大學,護理系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,醫學檢驗生物技術系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,健康事業管理系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,物理治療系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,高齡及長期照護事業系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,保健營養系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,生物科技與綠色產業系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,幼兒保育暨產業系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,健康美容系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,環境工程與科學系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,職業安全衛生系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,應用化學及材料科學系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,應用外語系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,資訊科技與管理系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
輔英科技大學,休閒與遊憩事業管理系,831301高雄市大寮區永芳里進學路151號,https://www.fy.edu.tw
弘光科技大學,護理系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,物理治療系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,營養系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,動物保健系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,語言治療與聽力學系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,老人福利與長期照顧事業系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,健康事業管理系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,食品科技系食品科技組,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,食品科技系烘焙科技組,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,餐旅管理系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,化妝品應用系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,美髮造型設計系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,幼兒保育系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,文化設計與行銷系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,運動休閒系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,國際溝通英語系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,多媒體遊戲發展與應用系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,環境與安全衛生工程系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,醫療器材發展與應用系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
弘光科技大學,智慧科技應用系,433304臺中市沙鹿區臺灣大道六段1018號,https://www.hk.edu.tw
正修科技大學,機械工程系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
正修科技大學,電機工程系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
正修科技大學,電子工程系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
正修科技大學,資訊工程系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
正修科技大學,土木與空間資訊系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
正修科技大學,建築與室內設計系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
正修科技大學,工業工程與管理系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
正修科技大學,企業管理系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
正修科技大學,金融管理系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
正修科技大學,資訊管理系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
正修科技大學,數位多媒體設計系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
正修科技大學,幼兒保育系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
正修科技大學,化妝品與時尚彩妝系,833301高雄市鳥松區澄清路840號,https://www.csu.edu.tw
